name,id,created_at,line_items,line_item.admin_graphql_api_id,line_item.discount_allocations_0_amount,line_item.discount_allocations_0_amount_set_presentment_money_amount,line_item.discount_allocations_0_amount_set_presentment_money_currency_code,line_item.discount_allocations_0_amount_set_shop_money_amount,line_item.discount_allocations_0_amount_set_shop_money_currency_code,line_item.discount_allocations_0_discount_application_index,line_item.discount_allocations_1_amount,line_item.discount_allocations_1_amount_set_presentment_money_amount,line_item.discount_allocations_1_amount_set_presentment_money_currency_code,line_item.discount_allocations_1_amount_set_shop_money_amount,line_item.discount_allocations_1_amount_set_shop_money_currency_code,line_item.discount_allocations_1_discount_application_index,line_item.fulfillable_quantity,line_item.fulfillment_service,line_item.fulfillment_status,line_item.gift_card,line_item.grams,line_item.id,line_item.name,line_item.price,line_item.price_set_presentment_money_amount,line_item.price_set_presentment_money_currency_code,line_item.price_set_shop_money_amount,line_item.price_set_shop_money_currency_code,line_item.product_exists,line_item.product_id,line_item.properties_0_name,line_item.properties_0_value,line_item.quantity,line_item.requires_shipping,line_item.sku,line_item.tax_lines_0_channel_liable,line_item.tax_lines_0_price,line_item.tax_lines_0_price_set_presentment_money_amount,line_item.tax_lines_0_price_set_presentment_money_currency_code,line_item.tax_lines_0_price_set_shop_money_amount,line_item.tax_lines_0_price_set_shop_money_currency_code,line_item.tax_lines_0_rate,line_item.tax_lines_0_title,line_item.tax_lines_1_channel_liable,line_item.tax_lines_1_price,line_item.tax_lines_1_price_set_presentment_money_amount,line_item.tax_lines_1_price_set_presentment_money_currency_code,line_item.tax_lines_1_price_set_shop_money_amount,line_item.tax_lines_1_price_set_shop_money_currency_code,line_item.tax_lines_1_rate,line_item.tax_lines_1_title,line_item.taxable,line_item.title,line_item.total_discount,line_item.total_discount_set_presentment_money_amount,line_item.total_discount_set_presentment_money_currency_code,line_item.total_discount_set_shop_money_amount,line_item.total_discount_set_shop_money_currency_code,line_item.variant_id,line_item.variant_inventory_management,line_item.variant_title,line_item.vendor
#18749,5473297432831,2024-01-02T09:54:55+05:30,"{'id': 13650387337471, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650387337471', 'fulfillable_quantity': 4, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Rajma Chitra, 500 g - 500g', 'price': '103.00', 'price_set': {'shop_money': {'amount': '103.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '103.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639113928870, 'properties': [], 'quantity': 4, 'requires_shipping': True, 'sku': '15000000000607', 'taxable': True, 'title': 'Tata Sampann Rajma Chitra, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612161065126, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '56.56', 'price_set': {'shop_money': {'amount': '56.56', 'currency_code': 'INR'}, 'presentment_money': {'amount': '56.56', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '41.20', 'amount_set': {'shop_money': {'amount': '41.20', 'currency_code': 'INR'}, 'presentment_money': {'amount': '41.20', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650387337471,41.20,41.20,INR,41.20,INR,0.0,,,,,,,4,manual,,False,500,13650387337471,"Tata Sampann Rajma Chitra, 500 g - 500g",103.00,103.00,INR,103.00,INR,True,6639113928870,,,4,True,15000000000607,False,56.56,56.56,INR,56.56,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Rajma Chitra, 500 g",0.00,0.00,INR,0.00,INR,39612161065126,shopify,500g,Tata Sampann
#18748,5473294450943,2024-01-02T09:49:37+05:30,"{'id': 13650380325119, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650380325119', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 50, 'name': 'Tata Coffee Quick Filter 50g - 50g', 'price': '72.00', 'price_set': {'shop_money': {'amount': '72.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '72.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7504341434623, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000002753', 'taxable': True, 'title': 'Tata Coffee Quick Filter 50g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42271198281983, 'variant_inventory_management': 'shopify', 'variant_title': '50g', 'vendor': 'Tata Coffee', 'tax_lines': [{'channel_liable': False, 'price': '10.97', 'price_set': {'shop_money': {'amount': '10.97', 'currency_code': 'INR'}, 'presentment_money': {'amount': '10.97', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': []}",gid://shopify/LineItem/13650380325119,,,,,,,,,,,,,1,manual,,False,50,13650380325119,Tata Coffee Quick Filter 50g - 50g,72.00,72.00,INR,72.00,INR,True,7504341434623,,,1,True,14000000002753,False,10.97,10.97,INR,10.97,INR,0.18,IGST,,,,,,,,,True,Tata Coffee Quick Filter 50g,0.00,0.00,INR,0.00,INR,42271198281983,shopify,50g,Tata Coffee
#18748,5473294450943,2024-01-02T09:49:37+05:30,"{'id': 13650380357887, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650380357887', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 33, 'name': 'Tetley | Naturally Sweet Green Tea with Mango Flavour | 25 Tea Bags - 25 sachets', 'price': '140.00', 'price_set': {'shop_money': {'amount': '140.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '140.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639115567270, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000003293', 'taxable': True, 'title': 'Tetley | Naturally Sweet Green Tea with Mango Flavour | 25 Tea Bags', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612164243622, 'variant_inventory_management': 'shopify', 'variant_title': '25 sachets', 'vendor': 'Tetley', 'tax_lines': [{'channel_liable': False, 'price': '21.36', 'price_set': {'shop_money': {'amount': '21.36', 'currency_code': 'INR'}, 'presentment_money': {'amount': '21.36', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': []}",gid://shopify/LineItem/13650380357887,,,,,,,,,,,,,1,manual,,False,33,13650380357887,Tetley | Naturally Sweet Green Tea with Mango Flavour | 25 Tea Bags - 25 sachets,140.00,140.00,INR,140.00,INR,True,6639115567270,,,1,True,14000000003293,False,21.36,21.36,INR,21.36,INR,0.18,IGST,,,,,,,,,True,Tetley | Naturally Sweet Green Tea with Mango Flavour | 25 Tea Bags,0.00,0.00,INR,0.00,INR,39612164243622,shopify,25 sachets,Tetley
#18748,5473294450943,2024-01-02T09:49:37+05:30,"{'id': 13650380390655, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650380390655', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 0, 'name': 'Tata Tea Gold Saffron | 250g - 250g', 'price': '160.00', 'price_set': {'shop_money': {'amount': '160.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '160.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7826905039103, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000005238', 'taxable': True, 'title': 'Tata Tea Gold Saffron | 250g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 43397044732159, 'variant_inventory_management': 'shopify', 'variant_title': '250g', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '24.41', 'price_set': {'shop_money': {'amount': '24.41', 'currency_code': 'INR'}, 'presentment_money': {'amount': '24.41', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': []}",gid://shopify/LineItem/13650380390655,,,,,,,,,,,,,1,manual,,False,0,13650380390655,Tata Tea Gold Saffron | 250g - 250g,160.00,160.00,INR,160.00,INR,True,7826905039103,,,1,True,14000000005238,False,24.41,24.41,INR,24.41,INR,0.18,IGST,,,,,,,,,True,Tata Tea Gold Saffron | 250g,0.00,0.00,INR,0.00,INR,43397044732159,shopify,250g,Tata Tea
#18748,5473294450943,2024-01-02T09:49:37+05:30,"{'id': 13650380423423, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650380423423', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 94, 'name': 'Himalayan Elevation Kashmiri Saffron | Grade 1 Kashmiri Kesar | 0.5 g', 'price': '259.00', 'price_set': {'shop_money': {'amount': '259.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '259.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 8056875352319, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '14000000007202', 'taxable': True, 'title': 'Himalayan Elevation Kashmiri Saffron | Grade 1 Kashmiri Kesar | 0.5 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 44006475858175, 'variant_inventory_management': 'shopify', 'variant_title': None, 'vendor': 'Himalayan Elevation', 'tax_lines': [{'channel_liable': False, 'price': '79.02', 'price_set': {'shop_money': {'amount': '79.02', 'currency_code': 'INR'}, 'presentment_money': {'amount': '79.02', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': []}",gid://shopify/LineItem/13650380423423,,,,,,,,,,,,,2,manual,,False,94,13650380423423,Himalayan Elevation Kashmiri Saffron | Grade 1 Kashmiri Kesar | 0.5 g,259.00,259.00,INR,259.00,INR,True,8056875352319,,,2,True,14000000007202,False,79.02,79.02,INR,79.02,INR,0.18,IGST,,,,,,,,,True,Himalayan Elevation Kashmiri Saffron | Grade 1 Kashmiri Kesar | 0.5 g,0.00,0.00,INR,0.00,INR,44006475858175,shopify,,Himalayan Elevation
#18747,5473284129023,2024-01-02T09:34:55+05:30,"{'id': 13650363154687, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650363154687', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Kali Masoor, 1 Kg - 1Kg', 'price': '132.00', 'price_set': {'shop_money': {'amount': '132.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '132.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639107670182, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000584', 'taxable': True, 'title': 'Tata Sampann Kali Masoor, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612147138726, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '18.12', 'price_set': {'shop_money': {'amount': '18.12', 'currency_code': 'INR'}, 'presentment_money': {'amount': '18.12', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '13.20', 'amount_set': {'shop_money': {'amount': '13.20', 'currency_code': 'INR'}, 'presentment_money': {'amount': '13.20', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650363154687,13.20,13.20,INR,13.20,INR,0.0,,,,,,,1,manual,,False,1000,13650363154687,"Tata Sampann Kali Masoor, 1 Kg - 1Kg",132.00,132.00,INR,132.00,INR,True,6639107670182,,,1,True,15000000000584,False,18.12,18.12,INR,18.12,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Kali Masoor, 1 Kg",0.00,0.00,INR,0.00,INR,39612147138726,shopify,1Kg,Tata Sampann
#18747,5473284129023,2024-01-02T09:34:55+05:30,"{'id': 13650363187455, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650363187455', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Besan Gargara, 1 Kg - 1Kg', 'price': '100.00', 'price_set': {'shop_money': {'amount': '100.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '100.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639118319782, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000517', 'taxable': True, 'title': 'Tata Sampann Besan Gargara, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612169846950, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '13.73', 'price_set': {'shop_money': {'amount': '13.73', 'currency_code': 'INR'}, 'presentment_money': {'amount': '13.73', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '10.00', 'amount_set': {'shop_money': {'amount': '10.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '10.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650363187455,10.00,10.00,INR,10.00,INR,0.0,,,,,,,1,manual,,False,1000,13650363187455,"Tata Sampann Besan Gargara, 1 Kg - 1Kg",100.00,100.00,INR,100.00,INR,True,6639118319782,,,1,True,15000000000517,False,13.73,13.73,INR,13.73,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Besan Gargara, 1 Kg",0.00,0.00,INR,0.00,INR,39612169846950,shopify,1Kg,Tata Sampann
#18747,5473284129023,2024-01-02T09:34:55+05:30,"{'id': 13650363220223, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650363220223', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Toor Dal / Arhar Dal, 500 g - 500g', 'price': '90.00', 'price_set': {'shop_money': {'amount': '90.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '90.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639114289318, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000000622', 'taxable': True, 'title': 'Tata Sampann Toor Dal / Arhar Dal, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612161786022, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '24.71', 'price_set': {'shop_money': {'amount': '24.71', 'currency_code': 'INR'}, 'presentment_money': {'amount': '24.71', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '18.00', 'amount_set': {'shop_money': {'amount': '18.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '18.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650363220223,18.00,18.00,INR,18.00,INR,0.0,,,,,,,2,manual,,False,500,13650363220223,"Tata Sampann Toor Dal / Arhar Dal, 500 g - 500g",90.00,90.00,INR,90.00,INR,True,6639114289318,,,2,True,15000000000622,False,24.71,24.71,INR,24.71,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Toor Dal / Arhar Dal, 500 g",0.00,0.00,INR,0.00,INR,39612161786022,shopify,500g,Tata Sampann
#18747,5473284129023,2024-01-02T09:34:55+05:30,"{'id': 13650363252991, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650363252991', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Tea Gold  | 1 kg - 1Kg', 'price': '488.00', 'price_set': {'shop_money': {'amount': '488.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '488.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639116157094, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '14000000000518', 'taxable': True, 'title': 'Tata Tea Gold  | 1 kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612165456038, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '67.00', 'price_set': {'shop_money': {'amount': '67.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '67.00', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '48.80', 'amount_set': {'shop_money': {'amount': '48.80', 'currency_code': 'INR'}, 'presentment_money': {'amount': '48.80', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650363252991,48.80,48.80,INR,48.80,INR,0.0,,,,,,,1,manual,,False,1000,13650363252991,Tata Tea Gold  | 1 kg - 1Kg,488.00,488.00,INR,488.00,INR,True,6639116157094,,,1,True,14000000000518,False,67.00,67.00,INR,67.00,INR,0.18,IGST,,,,,,,,,True,Tata Tea Gold  | 1 kg,0.00,0.00,INR,0.00,INR,39612165456038,shopify,1Kg,Tata Tea
#18746,5473278427391,2024-01-02T09:24:53+05:30,"{'id': 13650348998911, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650348998911', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Kali Masoor, 1 Kg - 1Kg', 'price': '132.00', 'price_set': {'shop_money': {'amount': '132.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '132.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639107670182, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000584', 'taxable': True, 'title': 'Tata Sampann Kali Masoor, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612147138726, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '9.07', 'price_set': {'shop_money': {'amount': '9.07', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.07', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'CGST'}, {'channel_liable': False, 'price': '9.07', 'price_set': {'shop_money': {'amount': '9.07', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.07', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'SGST'}], 'duties': [], 'discount_allocations': [{'amount': '13.20', 'amount_set': {'shop_money': {'amount': '13.20', 'currency_code': 'INR'}, 'presentment_money': {'amount': '13.20', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650348998911,13.20,13.20,INR,13.20,INR,0.0,,,,,,,1,manual,,False,1000,13650348998911,"Tata Sampann Kali Masoor, 1 Kg - 1Kg",132.00,132.00,INR,132.00,INR,True,6639107670182,,,1,True,15000000000584,False,9.07,9.07,INR,9.07,INR,0.09,CGST,False,9.07,9.07,INR,9.07,INR,0.09,SGST,True,"Tata Sampann Kali Masoor, 1 Kg",0.00,0.00,INR,0.00,INR,39612147138726,shopify,1Kg,Tata Sampann
#18746,5473278427391,2024-01-02T09:24:53+05:30,"{'id': 13650349031679, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650349031679', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann High Fibre Poha, 1 Kg - 1 Kg', 'price': '70.00', 'price_set': {'shop_money': {'amount': '70.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '70.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6678956408998, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000001154', 'taxable': True, 'title': 'Tata Sampann High Fibre Poha, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42180545020159, 'variant_inventory_management': 'shopify', 'variant_title': '1 Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '9.61', 'price_set': {'shop_money': {'amount': '9.61', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.61', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'CGST'}, {'channel_liable': False, 'price': '9.61', 'price_set': {'shop_money': {'amount': '9.61', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.61', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'SGST'}], 'duties': [], 'discount_allocations': [{'amount': '14.00', 'amount_set': {'shop_money': {'amount': '14.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '14.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650349031679,14.00,14.00,INR,14.00,INR,0.0,,,,,,,2,manual,,False,1000,13650349031679,"Tata Sampann High Fibre Poha, 1 Kg - 1 Kg",70.00,70.00,INR,70.00,INR,True,6678956408998,,,2,True,15000000001154,False,9.61,9.61,INR,9.61,INR,0.09,CGST,False,9.61,9.61,INR,9.61,INR,0.09,SGST,True,"Tata Sampann High Fibre Poha, 1 Kg",0.00,0.00,INR,0.00,INR,42180545020159,shopify,1 Kg,Tata Sampann
#18746,5473278427391,2024-01-02T09:24:53+05:30,"{'id': 13650349064447, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650349064447', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 180, 'name': 'Tata Sampann Multidal Chilla Mix | 180 g - 180g', 'price': '56.00', 'price_set': {'shop_money': {'amount': '56.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '56.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639109996710, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000543', 'taxable': True, 'title': 'Tata Sampann Multidal Chilla Mix | 180 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612153069734, 'variant_inventory_management': 'shopify', 'variant_title': '180g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '3.84', 'price_set': {'shop_money': {'amount': '3.84', 'currency_code': 'INR'}, 'presentment_money': {'amount': '3.84', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'CGST'}, {'channel_liable': False, 'price': '3.84', 'price_set': {'shop_money': {'amount': '3.84', 'currency_code': 'INR'}, 'presentment_money': {'amount': '3.84', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'SGST'}], 'duties': [], 'discount_allocations': [{'amount': '5.60', 'amount_set': {'shop_money': {'amount': '5.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '5.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650349064447,5.60,5.60,INR,5.60,INR,0.0,,,,,,,1,manual,,False,180,13650349064447,Tata Sampann Multidal Chilla Mix | 180 g - 180g,56.00,56.00,INR,56.00,INR,True,6639109996710,,,1,True,15000000000543,False,3.84,3.84,INR,3.84,INR,0.09,CGST,False,3.84,3.84,INR,3.84,INR,0.09,SGST,True,Tata Sampann Multidal Chilla Mix | 180 g,0.00,0.00,INR,0.00,INR,39612153069734,shopify,180g,Tata Sampann
#18746,5473278427391,2024-01-02T09:24:53+05:30,"{'id': 13650349097215, 'admin_graphql_api_id': 'gid://shopify/LineItem/13650349097215', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann 100% Pure, California Almonds, 500 g - 500 g', 'price': '458.00', 'price_set': {'shop_money': {'amount': '458.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '458.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7561777938687, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000001585', 'taxable': True, 'title': 'Tata Sampann 100% Pure, California Almonds, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42483382616319, 'variant_inventory_management': 'shopify', 'variant_title': '500 g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '62.88', 'price_set': {'shop_money': {'amount': '62.88', 'currency_code': 'INR'}, 'presentment_money': {'amount': '62.88', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'CGST'}, {'channel_liable': False, 'price': '62.88', 'price_set': {'shop_money': {'amount': '62.88', 'currency_code': 'INR'}, 'presentment_money': {'amount': '62.88', 'currency_code': 'INR'}}, 'rate': 0.09, 'title': 'SGST'}], 'duties': [], 'discount_allocations': [{'amount': '91.60', 'amount_set': {'shop_money': {'amount': '91.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '91.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13650349097215,91.60,91.60,INR,91.60,INR,0.0,,,,,,,2,manual,,False,500,13650349097215,"Tata Sampann 100% Pure, California Almonds, 500 g - 500 g",458.00,458.00,INR,458.00,INR,True,7561777938687,,,2,True,15000000001585,False,62.88,62.88,INR,62.88,INR,0.09,CGST,False,62.88,62.88,INR,62.88,INR,0.09,SGST,True,"Tata Sampann 100% Pure, California Almonds, 500 g",0.00,0.00,INR,0.00,INR,42483382616319,shopify,500 g,Tata Sampann
